0,1,2
10219,12469,2
10219,8135,2
10219,8087,2
10219,10544,2
10219,16314,2
10219,13333,2
10219,14739,2
10219,15127,2
10219,1969,2
10219,14732,2
10219,12906,2
10219,13635,2
10219,2521,2
10219,5142,2
10219,6372,2
10219,16914,2
10219,4396,2
10219,1515,2
10219,11587,2
10219,12219,2
10219,17324,2
10219,8577,2
10219,9300,2
10219,11824,2
10219,10629,2
10219,9992,2
10219,15959,2
10219,17774,2
10219,17865,2
10219,13012,2
10219,6105,2
10219,16011,2
10219,6524,2
10219,7524,2
10219,3090,2
10219,14701,2
10219,2247,2
10219,429,2
10219,2831,2
10219,9699,2
10219,13995,2
10219,53,2
10219,14731,2
10219,16265,2
10219,457,2
10219,4688,2
10219,12779,2
10219,788,2
10219,11200,2
10219,17580,2
10219,2134,2
10219,13469,2
10219,14909,2
10219,6245,2
10219,16037,2
10219,3250,2
10219,17814,2
10219,18207,2
10219,494,2
10219,15587,2
10219,17514,2
10219,6269,2
10219,1025,2
10219,628,2
10219,375,2
10219,8326,2
10219,14056,2
10219,3295,2
10219,7862,2
10219,8886,2
10219,6988,2
10219,11703,2
10219,9345,2
10219,4314,2
10219,13206,2
10219,6947,2
10219,7809,2
10219,2035,2
10219,3175,2
10219,7398,2
10219,566,2
10219,759,2
10219,1087,2
10219,6559,2
10219,6724,2
10219,8518,2
10219,9149,2
10219,17211,2
10219,18049,2
10219,12027,2
10219,12239,2
10219,16905,2
10219,841,2
10219,3053,2
10219,5961,2
10219,7550,2
10219,6830,2
10219,489,2
10219,18179,2
10219,14889,2
10219,11088,2
10219,9165,2
10219,7590,2
10219,15240,2
10219,13549,2
10219,11318,2
10219,10470,2
10219,469,2
10219,5081,2
10219,9599,2
10219,393,2
10219,17571,2
10219,3457,2
10219,10285,2
10219,1066,2
10219,10647,2
10219,10536,2
10219,18279,2
10219,2374,2
10219,9527,2
10219,6989,2
10219,174,2
10219,5363,2
10219,4376,2
10219,3227,2
10219,6196,2
10219,9596,2
10219,9677,2
10219,617,2
10219,15640,2
10219,14467,2
10219,1015,2
10219,16790,2
10219,11888,2
10219,4460,2
10219,18182,2
10219,616,2
10219,13008,2
10219,17979,2
10219,10101,2
10219,12435,2
10219,18168,2
10219,8727,2
10219,3055,2
10219,3977,2
10219,7911,2
10219,17094,2
10219,14029,2
10219,10295,2
10219,9195,2
10219,15685,2
10219,7272,2
10219,7467,2
10219,16079,2
10219,9843,2
10219,8000,2
10219,6364,2
10219,9588,2
10219,3804,2
10219,15326,2
10219,9095,2
10219,5304,2
10219,2940,2
10219,6949,2
10219,18099,2
10219,9963,2
10219,8950,2
10219,5993,2
10219,12190,2
10219,10099,2
10219,18242,2
10219,18250,2
10219,4060,2
10219,15314,2
10219,9924,2
10219,16893,2
10219,18311,2
10219,1791,2
10219,13087,2
10219,6080,2
10219,1718,2
10219,7513,2
10219,11429,2
10219,16541,2
10219,7528,2
10219,17570,2
10219,618,2
10219,13103,2
10219,15539,2
10219,9694,2
10219,13992,2
10219,17154,2
10219,4766,2
10219,7003,2
10219,16256,2
10219,11020,2
10219,17801,2
10219,5494,2
10219,14564,2
10219,6459,2
10219,16866,2
10219,11835,2
10219,13,2
10219,6226,2
10219,3858,2
10219,12874,2
10219,6258,2
10219,7144,2
10219,13970,2
10219,18414,2
10219,18714,2
10219,7150,2
10219,11016,2
10219,7101,2
10219,670,2
10219,15833,2
10219,3197,2
10219,12156,2
10219,18090,2
10219,4866,2
10219,11634,2
10219,9617,2
10219,15627,2
10219,9408,2
10219,153,2
10219,4365,2
10219,5608,2
10219,6675,2
10219,5000,2
10219,15552,2
10219,14956,2
10219,11698,2
10219,15388,2
10219,4231,2
10219,14537,2
10219,10309,2
10219,14424,2
10219,6974,2
10219,15714,2
10219,8927,2
10219,12786,2
10219,8127,2
10219,14161,2
10219,17169,2
10219,15564,2
10219,8453,2
10219,16415,2
10219,16281,2
10219,16644,2
10219,10176,2
10219,18275,2
10219,2214,2
10219,4272,2
10219,13586,2
10219,7988,2
10219,3711,2
10219,15472,2
10219,1243,2
10219,6084,2
10219,2821,2
10219,16758,2
10219,13063,2
10219,16983,2
10219,10874,2
10219,8530,2
10219,14152,2
10219,15538,2
10219,9499,2
10219,5413,2
10219,3142,2
10219,12593,2
10219,3386,2
10219,5125,2
10219,4071,2
10219,3198,2
10219,3708,2
10219,13996,2
10219,13446,2
10219,12386,2
10219,12767,2
10219,8684,2
10219,6312,2
10219,15863,2
10219,3449,2
10219,15676,2
10219,12898,2
10219,7006,2
10219,1079,2
10219,11709,2
10219,13507,2
10219,17642,2
10219,7102,2
10219,15737,2
10219,16970,2
10219,17174,2
10219,8669,2
10219,11196,2
10219,4565,2
10219,228,2
10219,8807,2
10219,11914,2
10219,5937,2
10219,7122,2
10219,5512,2
10219,6717,2
10219,1167,2
10219,10768,2
10219,7941,2
10219,11278,2
10219,14027,2
10219,9839,2
10219,17214,2
10219,18016,2
10219,7031,2
10219,13793,2
10219,14561,2
10219,13009,2
10219,13920,2
10219,8721,2
10219,16014,2
10219,13703,2
10219,2658,2
10219,1308,2
10219,10161,2
10219,8835,2
10219,11635,2
10219,1674,2
10219,1998,2
10219,9519,2
10219,5416,2
10219,3128,2
10219,15295,2
10219,13049,2
10219,13650,2
10219,13735,2
10219,12567,2
10219,13579,2
10219,12581,2
10219,7575,2
10219,7009,2
10219,3332,2
10219,10587,2
10219,1803,2
10219,12465,2
10219,12788,2
10219,4069,2
10219,14074,2
10219,17600,2
10219,9837,2
10219,10169,2
10219,8434,2
10219,5847,2
10219,10941,2
10219,11932,2
10219,1271,2
10219,16658,2
10219,10747,2
10219,9524,2
10219,18440,2
10219,1061,2
10219,7395,2
10219,14518,2
10219,6332,2
10219,14188,2
10219,11125,2
10219,4293,2
10219,16756,2
10219,9208,2
10219,10089,2
10219,4393,2
10219,1289,2
10219,14962,2
10219,16335,2
10219,7182,2
10219,7358,2
10219,6148,2
10219,242,2
10219,9082,2
10219,10228,2
10219,7485,2
10219,11157,2
10219,13847,2
10219,4615,2
10219,18455,2
10219,14122,2
10219,15711,2
10219,18367,2
10219,520,2
10219,15406,2
10219,4228,2
10219,9772,2
10219,11907,2
10219,8720,2
10219,11975,2
10219,14785,2
10219,1545,2
10219,4712,2
10219,12671,2
10219,4079,2
10219,18248,2
10219,12578,2
10219,11607,2
10219,376,2
10219,3648,2
10219,2016,2
10219,14913,2
10219,9478,2
10219,4382,2
10219,9994,2
10219,506,2
10219,17553,2
10219,12532,2
10219,7539,2
10219,770,2
10219,5231,2
10219,16671,2
10219,3,2
10219,13231,2
10219,5506,2
10219,15568,2
10219,11909,2
10219,8600,2
10219,11643,2
10219,5964,2
10219,2793,2
10219,8519,2
10219,1185,2
10219,15319,2
10219,18003,2
10219,14991,2
10219,9957,2
10219,1463,2
10219,16616,2
10219,5581,2
10219,1383,2
10219,14015,2
10219,14362,2
10219,4745,2
10219,6655,2
10219,6297,2
10219,15934,2
10219,1038,2
10219,5417,2
10219,17468,2
10219,18296,2
10219,8006,2
10219,18391,2
10219,5928,2
10219,7591,2
10219,6682,2
10219,15353,2
10219,5362,2
10219,13241,2
10219,13696,2
10219,5919,2
10219,13207,2
10219,6110,2
10219,15519,2
10219,15852,2
10219,13740,2
10219,8618,2
10219,3800,2
10219,3211,2
10219,17613,2
10219,8080,2
10219,15014,2
10219,18369,2
10219,8638,2
10219,3260,2
10219,2645,2
10219,3208,2
10219,7856,2
10219,5424,2
10219,8017,2
10219,5744,2
10219,4963,2
10219,12771,2
10219,6810,2
10219,11179,2
10219,2667,2
10219,12225,2
10219,1464,2
10219,7373,2
10219,434,2
10219,4679,2
10219,5044,2
10219,4202,2
10219,11014,2
10219,18271,2
10219,17594,2
10219,7017,2
10219,14551,2
10219,10025,2
10219,17090,2
10219,2769,2
10219,18109,2
10219,14904,2
10219,5292,2
10219,15693,2
10219,1346,2
10219,2231,2
10219,5023,2
10219,5434,2
10219,4477,2
10219,13387,2
10219,8824,2
10219,175,2
10219,13209,2
10219,13929,2
10219,18307,2
10219,16295,2
10219,6343,2
10219,10365,2
10219,2694,2
10219,15476,2
10219,5368,2
10219,15085,2
10219,4123,2
10219,10171,2
10219,4020,2
10219,3739,2
10219,16659,2
10219,12081,2
10219,15764,2
10219,16205,2
10219,9696,2
10219,16460,2
10219,10270,2
10219,1592,2
10219,912,2
10219,14994,2
10219,18442,2
10219,4922,2
10219,14971,2
10219,13436,2
10219,519,2
10219,4882,2
10219,12654,2
10219,3823,2
10219,2491,2
10219,5029,2
10219,15131,2
10219,15358,2
10219,4159,2
10219,11622,2
10219,12793,2
10219,12556,2
10219,4037,2
10219,3859,2
10219,4166,2
10219,2542,2
10219,14881,2
10219,8940,2
10219,9516,2
10219,6257,2
10219,4631,2
10219,13347,2
10219,17771,2
10219,9140,2
10219,13947,2
10219,4721,2
10219,12887,2
10219,13205,2
10219,7522,2
10219,2702,2
10219,17579,2
10219,7014,2
10219,4465,2
10219,12101,2
10219,14265,2
10219,14722,2
10219,16664,2
10219,16337,2
10219,14237,2
10219,9507,2
10219,4617,2
10219,13159,2
10219,18300,2
10219,14033,2
10219,5866,2
10219,9857,2
10219,9482,2
10219,13823,2
10219,13517,2
10219,12598,2
10219,12895,2
10219,4750,2
10219,10480,2
10219,6728,2
10219,12594,2
10219,10279,2
10219,14425,2
10219,850,2
10219,16114,2
10219,10969,2
10219,11379,2
10219,16755,2
10219,2462,2
10219,1454,2
10219,1891,2
10219,8586,2
10219,17041,2
10219,15549,2
10219,4706,2
10219,12279,2
10219,10951,2
10219,6140,2
10219,3346,2
10219,14585,2
10219,17782,2
10219,8284,2
10219,17501,2
10219,7548,2
10219,12630,2
10219,17288,2
10219,1219,2
10219,3827,2
10219,15125,2
10219,5198,2
10219,9946,2
10219,2655,2
10219,7932,2
10219,12904,2
10219,6770,2
10219,3130,2
10219,16408,2
10219,10828,2
10219,84,2
10219,11865,2
10219,17892,2
10219,6822,2
10219,16033,2
10219,649,2
10219,15930,2
10219,2739,2
10219,10214,2
10219,7100,2
10219,15891,2
10219,18710,2
10219,6450,2
10219,8083,2
10219,9756,2
10219,2408,2
10219,3043,2
10219,1415,2
10219,15090,2
10219,3836,2
10219,11569,2
10219,12749,2
10219,3776,2
10219,8155,2
10219,10156,2
10219,8687,2
10219,11979,2
10219,6895,2
10219,2902,2
10219,6606,2
10219,6133,2
10219,4282,2
10219,4394,2
10219,2629,2
10219,17543,2
10219,18219,2
10219,4198,2
10219,12002,2
10219,15278,2
10219,17778,2
10219,6907,2
10219,11768,2
10219,1487,2
10219,10571,2
10219,4034,2
10219,2680,2
10219,18553,2
10219,8538,2
10219,13817,2
10219,7531,2
10219,3678,2
10219,14503,2
10219,11017,2
10219,3182,2
10219,32,2
10219,5170,2
10219,8827,2
10219,8695,2
10219,11785,2
10219,937,2
10219,9724,2
10219,1053,2
10219,7423,2
10219,11266,2
10219,3550,2
10219,6984,2
10219,18380,2
10219,10261,2
10219,5173,2
10219,270,2
10219,1013,2
10219,3599,2
10219,12502,2
10219,13589,2
10219,18482,2
10219,284,2
10219,8938,2
10219,795,2
10219,16984,2
10219,13840,2
10219,5528,2
10219,3722,2
10219,3237,2
10219,8449,2
10219,6813,2
10219,18474,2
10219,6008,2
10219,16201,2
10219,14257,2
10219,9993,2
10219,9718,2
10219,9896,2
10219,10570,2
10219,8120,2
10219,7825,2
10219,3539,2
10219,11896,2
10219,2189,2
10219,15613,2
10219,13326,2
10219,12931,2
10219,11201,2
10219,13673,2
10219,4208,2
10219,13332,2
10219,5853,2
10219,15976,2
10219,15551,2
10219,8738,2
10219,2670,2
10219,14126,2
10219,17365,2
10219,3687,2
10219,15470,2
10219,1683,2
10219,17465,2
10219,17717,2
10219,15744,2
10219,16580,2
10219,18072,2
10219,13631,2
10219,4491,2
10219,1432,2
10219,6447,2
10219,11457,2
10219,5826,2
10219,16759,2
10219,28,2
10219,12036,2
10219,13734,2
10219,10618,2
10219,2943,2
10219,13180,2
10219,17689,2
10219,2903,2
10219,4982,2
10219,13327,2
10219,10233,2
10219,4256,2
10219,4566,2
10219,769,2
10219,16179,2
10219,9057,2
10219,4192,2
10219,18317,2
10219,17902,2
10219,14607,2
10219,11589,2
10219,3592,2
10219,17355,2
10219,16385,2
10219,2022,2
10219,17461,2
10219,15548,2
10219,6494,2
10219,9951,2
10219,15035,2
10219,8218,2
10219,4334,2
10219,17604,2
10219,8662,2
10219,1347,2
10219,3274,2
10219,2864,2
10219,7030,2
10219,3273,2
10219,13166,2
10219,2879,2
10219,14549,2
10219,5040,2
10219,1788,2
10219,13372,2
10219,11830,2
10219,921,2
10219,16647,2
10219,6024,2
10219,1343,2
10219,5812,2
10219,17835,2
10219,8167,2
10219,10892,2
10219,15726,2
10219,17315,2
10219,13745,2
10219,4207,2
10219,5226,2
10219,6557,2
10219,8768,2
10219,8535,2
10219,3415,2
10219,296,2
10219,940,2
10219,10844,2
10219,15007,2
10219,4791,2
10219,4596,2
10219,15524,2
10219,12368,2
10219,16103,2
10219,8066,2
10219,14360,2
10219,10924,2
10219,953,2
10219,409,2
10219,10222,2
10219,17643,2
10219,18682,2
10219,16986,2
10219,835,2
10219,15857,2
10219,13204,2
10219,16613,2
10219,15703,2
10219,11680,2
10219,9590,2
10219,18513,2
10219,6185,2
10219,5339,2
10219,16934,2
10219,6150,2
10219,7436,2
10219,18580,2
10219,9139,2
10219,6621,2
10219,24,2
10219,2780,2
10219,17138,2
10219,2984,2
10219,11240,2
10219,7452,2
10219,18444,2
10219,10230,2
10219,12034,2
10219,14871,2
10219,16419,2
10219,3887,2
10219,702,2
10219,5579,2
10219,7151,2
10219,1274,2
10219,57,2
10219,12033,2
10219,15475,2
10219,4794,2
10219,70,2
10219,12448,2
10219,10999,2
10219,15628,2
10219,3488,2
10219,16027,2
10219,4063,2
10219,7842,2
10219,4059,2
10219,17545,2
10219,1887,2
10219,12862,2
10219,17958,2
10219,778,2
10219,3369,2
10219,11591,2
10219,7696,2
10219,11263,2
10219,12913,2
10219,15727,2
10219,11202,2
10219,76,2
10219,5374,2
10219,13674,2
10219,5193,2
10219,9942,2
10219,11203,2
10219,16382,2
10219,5259,2
10219,3485,2
10219,12515,2
10219,12674,2
10219,16991,2
10219,17319,2
10219,15834,2
10219,15113,2
10219,5915,2
10219,13303,2
10219,10181,2
10219,6046,2
10219,13675,2
10219,8964,2
10219,13317,2
10219,2367,2
10219,4789,2
10219,4950,2
10219,458,2
10219,6803,2
10219,1929,2
10219,14454,2
10219,3773,2
10219,15926,2
10219,14580,2
10219,7626,2
10219,15625,2
10219,8428,2
10219,4280,2
10219,4015,2
10219,2482,2
10219,15583,2
10219,7883,2
10219,15842,2
10219,7521,2
10219,9377,2
10219,194,2
10219,4694,2
10219,837,2
10219,6391,2
10219,15473,2
10219,18074,2
10219,6202,2
10219,2429,2
10219,3565,2
10219,6617,2
10219,10386,2
10219,12607,2
10219,9530,2
10219,14914,2
10219,14653,2
10219,15001,2
10219,6901,2
10219,18062,2
10219,9502,2
10219,10322,2
10219,1339,2
10219,7939,2
10219,1478,2
10219,10262,2
10219,6418,2
10219,15508,2
10219,11426,2
10219,11513,2
10219,131,2
10219,9700,2
10219,11098,2
10219,18338,2
10219,4513,2
10219,14830,2
10219,6410,2
10219,6464,2
10219,9619,2
10219,11052,2
10219,11711,2
10219,16748,2
10219,2045,2
10219,5091,2
10219,10696,2
10219,8769,2
10219,8881,2
10219,10638,2
10219,8975,2
10219,4798,2
10219,15674,2
10219,3575,2
10219,10682,2
10219,7057,2
10219,3807,2
10219,15768,2
10219,1448,2
10219,14328,2
10219,8725,2
10219,11533,2
10219,2692,2
10219,18150,2
10219,120,2
10219,7300,2
10219,16340,2
10219,7410,2
10219,16761,2
10219,1112,2
10219,17878,2
10219,16891,2
10219,2736,2
10219,6788,2
10219,5602,2
10219,3251,2
10219,12097,2
10219,15695,2
10219,8634,2
10219,9638,2
10219,12580,2
10219,1311,2
10219,12185,2
10219,14574,2
10219,16156,2
10219,1161,2
10219,11890,2
10219,6972,2
10219,4170,2
10219,5451,2
10219,12660,2
10219,1447,2
10219,5454,2
10219,17891,2
10219,15052,2
10219,13993,2
10219,11756,2
10219,1623,2
10219,3390,2
10219,14120,2
10219,6279,2
10219,5121,2
10219,3754,2
10219,14361,2
10219,17338,2
10219,8795,2
10219,6535,2
10219,7110,2
10219,1373,2
10219,18370,2
10219,14689,2
10219,1568,2
10219,9636,2
10219,5582,2
10219,14662,2
10219,16054,2
10219,8248,2
10219,11197,2
10219,8679,2
10219,9143,2
10219,2904,2
10219,7767,2
10219,18137,2
10219,5183,2
10219,4764,2
10219,5693,2
10219,18673,2
10219,17730,2
10219,13234,2
10219,4283,2
10219,9642,2
10219,14668,2
10219,10967,2
10219,6653,2
10219,9832,2
10219,16820,2
10219,7380,2
10219,4012,2
10219,407,2
10219,2752,2
10219,2009,2
10219,14151,2
10219,3543,2
10219,14835,2
10219,17761,2
10219,5208,2
10219,6856,2
10219,11839,2
10219,9811,2
10219,4728,2
10219,663,2
10219,17217,2
10219,5907,2
10219,10015,2
10219,16254,2
10219,17622,2
10219,8262,2
10219,782,2
10219,15622,2
10219,8322,2
10219,208,2
10219,5180,2
10219,8382,2
10219,10332,2
10219,17827,2
10219,15663,2
10219,17978,2
10219,15023,2
10219,3707,2
10219,11851,2
10219,17630,2
10219,7967,2
10219,17812,2
10219,14985,2
10219,735,2
10219,13305,2
10219,15185,2
10219,13664,2
10219,11536,2
10219,10725,2
10219,18185,2
10219,16204,2
10219,810,2
10219,18164,2
10219,7843,2
10219,17658,2
10219,16263,2
10219,974,2
10219,16683,2
10219,18694,2
10219,4967,2
10219,16626,2
10219,6171,2
10219,4125,2
10219,16111,2
10219,1707,2
10219,4979,2
10219,6328,2
10219,17219,2
10219,3120,2
10219,7221,2
10219,13235,2
10219,14045,2
10219,18332,2
10219,5453,2
10219,7922,2
10219,7114,2
10219,12932,2
10219,10931,2
10219,15646,2
10219,14511,2
10219,17966,2
10219,18417,2
10219,7002,2
10219,17723,2
10219,775,2
10219,13045,2
10219,249,2
10219,155,2
10219,5355,2
10219,1151,2
10219,8174,2
10219,3310,2
10219,13573,2
10219,10561,2
10219,1423,2
10219,10708,2
10219,7519,2
10219,18565,2
10219,10035,2
10219,13258,2
10219,13843,2
10219,15922,2
10219,10652,2
10219,5074,2
10219,8811,2
10219,7820,2
10219,17140,2
10219,10105,2
10219,5286,2
10219,7032,2
10219,3277,2
10219,4259,2
10219,12422,2
10219,11732,2
10219,7636,2
10219,4032,2
10219,17558,2
10219,898,2
10219,13969,2
10219,3951,2
10219,15078,2
10219,13289,2
10219,13344,2
10219,6705,2
10219,15748,2
10219,18674,2
10219,13041,2
10219,6892,2
10219,13047,2
10219,6490,2
10219,374,2
10219,15851,2
10219,13705,2
10219,17297,2
10219,1628,2
10219,11813,2
10219,7339,2
10219,9620,2
10219,1857,2
10219,1527,2
10219,425,2
10219,8904,2
10219,7796,2
10219,897,2
10219,16688,2
10219,7637,2
10219,3195,2
10219,15789,2
10219,9587,2
10219,6277,2
10219,4339,2
10219,2953,2
10219,6026,2
10219,9094,2
10219,9246,2
10219,564,2
10219,18236,2
10219,11804,2
10219,1136,2
10219,6324,2
10219,11072,2
10219,13322,2
10219,12358,2
10219,11342,2
10219,12216,2
10219,12051,2
10219,12399,2
10219,16693,2
10219,15634,2
10219,17311,2
10219,240,2
10219,433,2
10219,11925,2
10219,15093,2
10219,1626,2
10219,10190,2
10219,4966,2
10219,632,2
10219,13620,2
10219,14931,2
10219,18293,2
10219,12354,2
10219,16661,2
10219,15620,2
10219,12396,2
10219,9138,2
10219,10674,2
10219,9120,2
10219,6726,2
10219,4405,2
10219,11462,2
10219,11760,2
10219,10715,2
10219,7583,2
10219,18111,2
10219,1225,2
10219,3300,2
10219,8655,2
10219,4120,2
10219,17184,2
10219,15042,2
10219,17260,2
10219,12899,2
10219,4068,2
10219,16141,2
10219,14647,2
10219,5295,2
10219,7979,2
10219,10085,2
10219,2375,2
10219,18276,2
10219,5787,2
10219,14512,2
10219,16883,2
10219,10739,2
10219,431,2
10219,5156,2
10219,15043,2
10219,3048,2
10219,5877,2
10219,9581,2
10219,15579,2
10219,6055,2
10219,13132,2
10219,4495,2
10219,2104,2
10219,11937,2
10219,17923,2
10219,15701,2
10219,15709,2
10219,16821,2
10219,18077,2
10219,17119,2
10219,13614,2
10219,6657,2
10219,6839,2
10219,9293,2
10219,17143,2
10219,8060,2
10219,17815,2
10219,12690,2
10219,980,2
10219,1606,2
10219,13000,2
10219,8268,2
10219,4971,2
10219,15794,2
10219,10129,2
10219,15433,2
10219,6789,2
10219,1195,2
10219,8285,2
10219,1179,2
10219,11794,2
10219,2654,2
10219,5235,2
10219,18476,2
10219,6417,2
10219,6914,2
10219,167,2
10219,17895,2
10219,14770,2
10219,17226,2
10219,372,2
10219,13803,2
10219,8854,2
10219,6335,2
10219,18642,2
10219,9967,2
10219,18120,2
10219,3070,2
10219,14413,2
10219,6263,2
10219,876,2
10219,2579,2
10219,610,2
10219,15446,2
10219,1372,2
10219,2225,2
10219,2707,2
10219,13086,2
10219,14221,2
10219,10550,2
10219,7683,2
10219,17178,2
10219,3663,2
10219,9229,2
10219,4603,2
10219,18258,2
10219,15306,2
10219,14796,2
10219,1433,2
10219,1604,2
10219,14026,2
10219,13442,2
10219,17849,2
10219,3630,2
10219,8800,2
10219,6419,2
10219,15721,2
10219,1068,2
10219,9130,2
10219,6229,2
10219,3066,2
10219,7166,2
10219,12328,2
10219,13445,2
10219,15450,2
10219,1750,2
10219,2135,2
10219,11810,2
10219,14961,2
10219,1305,2
10219,7576,2
10219,16920,2
10219,7223,2
10219,17354,2
10219,5509,2
10219,7601,2
10219,4380,2
10219,14548,2
10219,15883,2
10219,14440,2
10219,16078,2
10219,13014,2
10219,11076,2
10219,9294,2
10219,2966,2
10219,11694,2
10219,9509,2
10219,8364,2
10219,2476,2
10219,4510,2
10219,766,2
10219,13389,2
10219,15105,2
10219,7403,2
10219,16009,2
10219,456,2
10219,8133,2
10219,8107,2
10219,12713,2
10219,6176,2
10219,14685,2
10219,5641,2
10219,4355,2
10219,4975,2
10219,15813,2
10219,10890,2
10219,14108,2
10219,11787,2
10219,17299,2
10219,12016,2
10219,9066,2
10219,1553,2
10219,5858,2
10219,10021,2
10219,1010,2
10219,1196,2
10219,7027,2
10219,14724,2
10219,12784,2
10219,1152,2
10219,3980,2
10219,16789,2
10219,1322,2
10219,15267,2
10219,17302,2
10219,4372,2
10219,9163,2
10219,9145,2
10219,9855,2
10219,12941,2
10219,11806,2
10219,4346,2
10219,8152,2
10219,13790,2
10219,12283,2
10219,16102,2
10219,14036,2
10219,12457,2
10219,1569,2
10219,18499,2
10219,13501,2
10219,16727,2
10219,280,2
10219,4145,2
10219,6294,2
10219,18689,2
10219,12511,2
10219,4842,2
10219,2269,2
10219,6173,2
10219,1120,2
10219,9479,2
10219,4077,2
10219,3509,2
10219,4379,2
10219,6260,2
10219,16733,2
10219,18200,2
10219,8596,2
10219,1040,2
10219,10188,2
10219,13304,2
10219,10139,2
10219,5414,2
10219,14964,2
10219,11434,2
10219,320,2
10219,4948,2
10219,5126,2
10219,7782,2
10219,3640,2
10219,9092,2
10219,4925,2
10219,13472,2
10219,9552,2
10219,659,2
10219,12309,2
10219,2701,2
10219,10155,2
10219,14459,2
10219,8534,2
10219,7968,2
10219,3913,2
10219,2378,2
10219,13050,2
10219,8729,2
10219,7170,2
10219,13381,2
10219,14054,2
10219,8307,2
10219,18585,2
10219,9380,2
10219,3430,2
10219,14244,2
10219,3056,2
10219,1744,2
10219,9528,2
10219,26,2
10219,8635,2
10219,14259,2
10219,7612,2
10219,14407,2
10219,4176,2
10219,9995,2
10219,12687,2
10219,187,2
10219,2108,2
10219,11690,2
10219,315,2
10219,3257,2
10219,4658,2
10219,17877,2
10219,15724,2
10219,5660,2
10219,1330,2
10219,13722,2
